Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,f0
50410,103250,250,44100,0.0004986404327791,2.9317723692317577,495.8735644716004,-39.555358087490745,4.0966248867572163e-8,(-0.0004877044315320222+0.00010385888823903901j),(3115.665494506729-248.53364475554906j),(0.9918995126527218-0.07019454081371579j),310,2.3412698412698414,0.4504545772170761,7
50992,104250,250,44100,0.3586825972066977,-2.4559879194699152,986.72922599343,-2.41970772622642,0.05804292601210035,(-0.2776333527673018-0.22709673482929943j),(6199.802574926604-15.203472033094764j),(0.9897928912501943-0.14007415969958073j),311,2.3639455782312924,0.0034549169709940045,6
51146,104500,250,44100,0.3340592060943539,0.111621774409079,983.8118378684034,-3.3381382128981056,0.04878770206408191,(0.33198027389989493+0.03721089783572494j),(6181.472084724097-20.974140972616098j),(0.9897215109405761-0.13964445864139186j),312,2.369614512471655,0.0017967905774723244,6
51878,105750,250,44100,0.335559114457771,0.7189593095891348,988.2926299412798,-4.052435787329324,0.04804856412332436,(0.25250539386171933+0.22099987639458404j),(6209.625731640921-25.46220499723635j),(0.9895314496855097-0.14026199778579715j),313,2.3979591836734695,0.005176168173834079,6
52138,106250,250,44100,0.2884703716403902,-0.6639155181102684,991.0920677912832,-2.5201994307366946,0.03741350337114906,(0.22719508526008264-0.1777569929651394j),(6227.215118408425-15.834880034367158j),(0.9896914598402915-0.14068737316324115j),314,2.409297052154195,0.010977815059710362,6
52278,106500,250,44100,0.2660264745213203,1.7391110312661648,992.4068826279206,-1.240252693118394,0.03326245245752592,(-0.04456504976777015+0.26226711857462964j),(6235.476343671647-7.792737498591406j),(0.9898455808735873-0.1408984610855854j),315,2.4149659863945576,0.0013098123998492334,6
52815,107250,250,44100,0.2790577438874902,2.4218499972668663,996.0049290095186,2.354293049699508,0.04161427859946059,(-0.20984455655153594+0.183952402836346j),(6258.083535831054+14.792459498666966j),(0.9902802496750699-0.14147830936748795j),316,2.431972789115646,-0.03320525150787776,6
52971,107500,250,44100,0.3031718118774863,-1.6390022522429777,995.8012649727754,2.4196884221392034,0.04923433419664614,(-0.020662085130287097-0.3024669002637259j),(6256.803876947788+15.2033507419376j),(0.9902935813452508-0.14145089206855832j),317,2.437641723356009,0.04277817807676467,6
53131,107750,250,44100,0.3291710472586737,0.5763964213056765,995.995744966568,1.9053457429169227,0.0569645781976686,(0.27598755989384416+0.17940023728304771j),(6258.025830787326+11.971640376992783j),(0.9902170943763223-0.1414679644134637j),318,2.443310657596372,-0.011214699293718551,6
53293,108000,250,44100,0.3537106973784544,2.778779499508996,996.6215902708616,0.6942861881440617,0.06296654525911485,(-0.33068488085416087+0.1255339277423517j),(6261.958132807831+4.362328776324491j),(0.9900336342230915-0.14153183641144598j),319,2.4489795918367347,-0.000520263897606076,6
53518,108500,250,44100,0.3616831994878782,0.8719882927605421,997.3669960375262,-0.8031842652803857,0.062432860189027,(0.2326728146179949+0.2769081041239647j),(6266.641655368825-5.0465555745675506j),(0.9898073963400917-0.1416067639816641j),320,2.4603174603174605,0.001988836924687164,6
53810,109000,250,44100,0.32219859827155,-1.120344584145053,999.6889716585808,-2.137310416495177,0.04729430189160646,(0.1402763319226233-0.2900594549923958j),(6281.231058474665-13.429117405804377j),(0.9895723784971522-0.14190723332142485j),321,2.4716553287981857,0.016667339966269443,6
54124,109500,250,44100,0.2724894218078045,3.0476868968579915,1001.0353893370996,-0.3090795250144435,0.036059373750250326,(-0.2712888589116575+0.025550734384014173j),(6289.690850249661-1.9420039303207968j),(0.9898029270060957-0.14213408045873924j),322,2.4829931972789114,-6.793601536924885e-5,6
54493,110000,250,44100,0.2291921785498863,0.8735983309312678,996.9239701664256,1.94644472395984,0.02765724823841767,(0.14715789653718425+0.17570887341052063j),(6263.858041724826+12.229872890821692j),(0.9902041748587822-0.1415997482217558j),323,2.494331065759637,0.017524628316369337,6
54633,110250,250,44100,0.2505257998813197,3.058483826112732,996.905481776623,1.2261019695132445,0.03219630145484337,(-0.24966109724647872+0.02079694515690575j),(6263.741875745664+7.70382587994957j),(0.9901029269350272-0.14158260830146027j),324,2.5,0.0019527821123045334,6
54785,110500,250,44100,0.2617221217554857,-1.0298487057960426,994.4083701627146,1.6684764949417696,0.03570386846939959,(0.13477342538545267-0.2243537225589652j),(6248.052060742768+10.483346998392623j),(0.9902156453029457-0.14123924409504315j),325,2.505668934240363,0.0027323895102955424,6
55079,111000,250,44100,0.289650726759889,-2.695847639626101,991.0850846224272,2.4829302597969343,0.04504457730532397,(-0.2613488725084767-0.12487718106635763j),(6227.171241864471+15.600710927107691j),(0.9903973284195189-0.14078670903963578j),326,2.5170068027210886,-0.006515579639756696,6
55375,111500,250,44100,0.3337772077527556,2.120568273921396,988.220059728139,1.902914538422637,0.05856480125946834,(-0.17439618607701152+0.28459303346536535j),(6209.1697595439755+11.956364668635537j),(0.9903728685509537-0.14037081974772944j),327,2.5283446712018143,-0.0008152596974128,6
55758,112250,250,44100,0.3508370882467357,-2.8711612254420897,985.8041016012062,-1.4123734645044907,0.05750499356083447,(-0.33808617081572795-0.09372514920023486j),(6193.9898469380705-8.874204200424945j),(0.9899534142549353-0.13996378224408096j),328,2.5453514739229024,0.001978442886959474,6
55872,112500,250,44100,0.3254020591006966,-0.3023685929890728,984.2120681518096,-3.128553434341762,0.046623925988277984,(0.31063981815440783-0.0968989341735485j),(6183.9868057602835-19.65728097138239j),(0.9897431004149937-0.13970506709395283j),329,2.5510204081632653,-0.0014919917466657494,6
56008,112750,250,44100,0.288881219637891,2.3200374838181577,982.8517134411816,-5.141443589378252,0.0343336607881222,(-0.19675218213805717+0.2115205377342545j),(6175.439445029913-32.30464281847411j),(0.9894863453869477-0.1394732297164571j),330,2.556689342403628,-0.0011117850501116665,6
56146,113000,250,44100,0.2512705460957556,-1.2949574624656692,978.9855993190135,-4.934931222271839,0.02615506274953559,(0.06843458491862807-0.24177178272551644j),(6151.1479335816275-31.007087347720216j),(0.9895921373893067-0.13893225962310798j),331,2.562358276643991,-4.088621330007165e-8,6
56355,113250,250,44100,0.0200021753352048,2.503563061615796,994.094254848763,20.414294631374272,0.0004419486797609857,(-0.016067165758360515+0.01191357220289712j),(6246.078416017386+128.26679608428594j),(0.9928702113152501-0.1415725391917706j),332,2.568027210884354,0.01890621545194513,6
56641,113750,250,44100,0.2110120668932768,0.7871496696389209,984.443858759427,2.3537383869765898,0.023793592003367333,(0.1489464958234432+0.14946917326489015j),(6185.443189100408+14.788974449995887j),(0.9905118671965691-0.13984694384440388j),333,2.5793650793650795,0.0002563418034883201,6
56710,114000,250,44100,0.2959367387484867,-2.971286735603936,994.3185675736672,-2.5175640089291758,0.03937885662143581,(-0.29165541155231756-0.050156497618338014j),(6247.4878144347185-15.818321190787932j),(0.989627053110094-0.14114237078267172j),334,2.5850340136054424,0.0012032369965032273,6
57099,114500,250,44100,0.2802859860749021,1.6767815753863964,999.531796199245,1.3525742222754005,0.04048390265787869,(-0.02965059684728122+0.27871325066559044j),(6280.243495937917+8.498474480270652j),(0.9900677194447869-0.1419556393397882j),335,2.5963718820861676,2.082572958740872e-6,6
57168,114750,250,44100,0.0981307595738874,-0.9196451931146764,995.1221821818068,-16.218522728829527,0.0028099064073343447,(0.05947728922888876-0.07805189325398339j),(6252.537073933216-101.90398371393985j),(0.987680994962798-0.14098020786294535j),336,2.6020408163265305,0.013662026160745532,6
57399,115000,250,44100,0.3307492598697663,-0.3845865004503291,998.5213424046128,3.197729859454777,0.0602943681358266,(0.306589232668846-0.12408914261903171j),(6273.8946275019+20.091929269255697j),(0.9903484644854178-0.141850388667995j),337,2.6077097505668934,0.013569188152840818,6
57859,115750,250,44100,0.4152212655171804,-0.230375578085228,997.5028963693516,0.6826554516764123,0.08673452094938032,(0.4042514115717503-0.09481295048639819j),(6267.495542336991+4.2892507038392775j),(0.9900142144427018-0.141655913974085j),338,2.624716553287982,-0.00039457214624457704,6
58088,116250,250,44100,0.4247117754869723,-2.198661159476277,999.1403879328489,-1.58678218827811,0.08376142089514464,(-0.24948340220675685-0.3437122695811687j),(6277.784205269388-9.970046531083293j),(0.9896610899189611-0.14184101311823238j),339,2.6360544217687076,-0.0021325270934994876,6
58248,116500,250,44100,0.4006159300592487,-0.0792626437915536,1000.2181637006452,-2.2450696359871096,0.07284521530419352,(0.399358140627319-0.03172063889532167j),(6284.55607013804-14.10618855042923j),(0.9895464835819585-0.14197966395266745j),340,2.6417233560090705,-1.3216449613174529e-12,6
58582,117000,250,44100,0.0020143449286029,-0.0906282253406055,503.3143993726279,-10.904509835050176,1.3873833702770273e-6,(0.0020060782030532484-0.000182306704821926j),(3162.417639030014-68.51505597758256j),(0.9958814954953128-0.07153747750533646j),341,2.6530612244897958,0.07707187625695251,8
59157,117750,250,44100,0.351327895749531,-2.3330256988734943,996.72237584245,0.7548266746359719,0.062255763526438364,(-0.24260444069539988-0.2541148867867947j),(6262.591387230411+4.742715871539964j),(0.9900401414046496-0.141547273714347j),342,2.6700680272108843,-0.004601653689316922,6
59311,118000,250,44100,0.3624400962992544,-0.123263815364339,996.4465322802076,1.381579841384301,0.06776512691980209,(0.35969012921058824-0.04456270137551277j),(6260.85821101305+8.680722160081343j),(0.9901341158476853-0.1415210008540582j),343,2.675736961451247,0.002974359292184284,6
59475,118250,250,44100,0.3806428137862979,2.1078946812017745,993.3526220045457,0.7405125986563275,0.0730410586199008,(-0.19475401687238422+0.32704712901846633j),(6241.418599427278+4.65277787965881j),(0.9901059661222469-0.1410716429622104j),344,2.68140589569161,0.0049848930015241434,6
59552,118500,250,44100,0.3696700613699864,-1.9103528502931344,988.7144586214838,-0.6454037079450732,0.06558357618229169,(-0.12312562651370249-0.34856281265920747j),(6212.276159406526-4.055191094959708j),(0.9900034687782737-0.1403896001276234j),345,2.687074829931973,0.48597884330263563,6
59781,118750,250,44100,0.3951761211767775,0.5457686418395918,988.3678704879486,0.0441877193197819,0.0767952846567326,(0.33776831714840727+0.2051261335838417j),(6210.098481938255+0.27763962878782944j),(0.9901076735004611-0.14035450231881014j),346,2.6927437641723357,0.2628366178421844,6
59935,119000,250,44100,0.3966444562180071,3.0416048146753654,988.0891020513776,0.0142138674988149,0.07728477882975476,(-0.39466336760135223+0.03959357172620927j),(6208.346928193487+0.08930836342675164j),(0.9901090189683002-0.14031457811555986j),347,2.6984126984126986,-4.562236628729548e-5,6
60014,119250,250,44100,0.3994926484260964,-0.7305698242031546,986.4506497930034,-0.9233771459179836,0.07584751521226488,(0.2975398406195781-0.2665791053150503j),(6198.052229037155-5.801749716217294j),(0.990009488666369-0.14006473168528744j),348,2.704081632653061,0.0023600325142934505,6
60318,119750,250,44100,0.3559408661535002,-1.7586246731047122,983.8555515071736,-2.347692868525463,0.0573010301482247,(-0.06646337081804815-0.3496805978855655j),(6181.746745616942-14.750989337289484j),(0.9898603150336391-0.13967033088623798j),349,2.7154195011337867,-0.01091378322926443,6
60472,120000,250,44100,0.324067278722893,0.893625070214444,982.3497324175212,-1.7806367651870307,0.04843942319087577,(0.20305762647182632+0.2525612826038257j),(6172.285405237567-11.188070760446939j),(0.9899702357763711-0.13946922772018142j),350,2.7210884353741496,0.0025572189915390566,6
60624,120250,250,44100,0.3035341790316274,-2.6855218207430083,983.1110651491574,-3.756147628189877,0.03971095537953919,(-0.2725099270924845-0.1336837218080526j),(6177.0689998708585-23.60057158904009j),(0.9896765053798401-0.13953733042116903j),351,2.7267573696145124,1.0226285076923717e-11,6
60750,120500,250,44100,0.0027557628820831,-0.8755084682095808,487.8610396916935,-7.4080933830467055,2.900317820455759e-6,(0.0017653596253257738-0.0021160657965991494j),(3065.321316536206-46.546423498573375j),(0.9965328919468034-0.06937919603420621j),352,2.7324263038548753,0.0058931591134854045,8
61224,121250,250,44100,0.1923449800843399,1.6796919250942384,990.383987277398,-0.7228955567069667,0.017706961737710164,(-0.020904150013501807+0.19120566904738504j),(6222.766117327281-4.542086740526621j),(0.989959116724613-0.14062353323681812j),353,2.749433106575964,-2.55989291247801e-12,6
61378,121500,250,44100,0.0026315612749383,-1.7466614377931011,500.2376160258349,-8.656604596595336,2.540882437445552e-6,(-0.0004604178819627414-0.002590970883225839j),(3143.085639112069-54.39105081139109j),(0.9962317737805089-0.07112368401185051j),354,2.7551020408163267,-6.757477947759931e-9,8
61716,122000,250,44100,0.0027453189290884,0.5574731289634235,507.0064044933193,-5.730972771932147,3.0406834699482572e-6,(0.0023296629385011064+0.0014523934093025655j),(3185.615191358374-36.008763916450334j),(0.9965780385808375-0.07211445903603332j),355,2.766439909297052,-0.0031689318750039073,8
62097,122500,250,44100,0.2840288425419279,0.1946126061848382,1003.0280755001216,3.597752103046844,0.045124925490544796,(0.2786671334802348+0.054927334849019294j),(6302.211266670981+22.60534315273838j),(0.9903136179490944-0.14249438381037513j),356,2.7777777777777777,4.865081325038355e-12,6
62271,122750,250,44100,0.0023969980446104,-2.424831272013265,501.29431343011726,6.909015218314305,3.6410873481854647e-6,(-0.0018071861812321657-0.0015746992513586888j),(3149.725064716791+43.410622906792604j),(0.9984328505811434-0.07143191055643557j),357,2.7834467120181405,1.8152560286585454e-7,8
62433,123000,250,44100,0.0028705218181751,-1.3815564971365966,495.3645881103178,4.166790411981474,4.707451400743575e-6,(0.0005399806049045593-0.0028192758742178244j),(3112.4675017118166+26.18071629465877j),(0.9981028071976569-0.0705607929138848j),358,2.7891156462585034,-0.007247930940170184,8
62704,123500,250,44100,0.4080841471211902,2.428333245292798,1000.8191863633124,-2.098060084233291,0.07597145659983792,(-0.3086068045374745+0.2670103206334882j),(6288.3324069013925-13.182500294834577j),(0.9895550483843201-0.14206737511810752j),359,2.800453514739229,-0.0026102898715516716,6
62868,123750,250,44100,0.3772676517635434,-1.8109419927958312,1000.4420778044052,-4.605432809632986,0.059615649542573125,(-0.08973089068510096-0.36644132998890383j),(6285.962963944856-28.936787762688777j),(0.9892092317619132-0.14196348313756196j),360,2.806122448979592,0.0032621855684582856,6
63176,124250,250,44100,0.2798934015241877,2.119702662631378,1005.6386211900576,-2.2793038304954387,0.035515397940647585,(-0.14603565324253157+0.23877584509076127j),(6318.613808993708-14.32128833836709j),(0.9894317138186774-0.14274313653967965j),361,2.8174603174603177,0.0013176910182380087,6
63441,124500,250,44100,0.2438259484982997,-2.304834510724858,1004.0701548170058,1.7446574557371537,0.031073620964024738,(-0.16333250270191138-0.1810347666119015j),(6308.758844123743+10.962006091949004j),(0.9900310269928719-0.14260375984169957j),362,2.82312925170068,0.004901144513315826,6
64099,125500,250,44100,0.3229261326108552,-0.499324726797335,995.2963762740922,0.8624921182108045,0.05280019116758654,(0.2834988232826321-0.15462763116715772j),(6253.6315676944605+5.4191978047003255j),(0.9900840667050059-0.14134829206035354j),363,2.8458049886621315,-0.00543046602171198,6
64261,125750,250,44100,0.3270250942547481,1.724325079519068,994.0935911675954,0.829531012787356,0.05408518381599267,(-0.05001074534330552+0.32317849189346426j),(6246.074245985626+5.212097071395316j),(0.9901036250207117-0.14117795842247516j),364,2.8514739229024944,0.01508401676206519,6
64334,126000,250,44100,0.3275037981866298,-2.210072664388993,991.0085350709722,-0.1997860214617732,0.05229141231634224,(-0.19539362566171928-0.2628308750459822j),(6226.690266847499-1.2552925946284792j),(0.9900203836483206-0.1407221098900491j),365,2.857142857142857,0.0060072687099169495,6
