Column1,onset,duration,sample_rate,amplitude,phase,frequency,decay,power,d,w,z,id,onset_s,similarity,clusterSimilarity,clusters
2997,4500,250,44100,0.1188732813386347,-0.6997619820840809,592.3017455535102,1.952982603958989,0.014105734544271884,(0.09093752540950553-0.07655862778687814j),(3721.5416250786366+12.270951602372449j),(0.9967186876236309-0.08431202975542895j),19,0.10204081632653061,-0.0002616092687543454,1,1
3066,4750,250,44100,0.1341185567583598,-2.9289381729301045,590.4273258379561,-0.7998178529563653,0.016274229093110503,(-0.13109741782322923-0.02830643578812158j),(3709.76429866238-5.025403782115357j),(0.9963503155993736-0.08401288654630304j),20,0.10770975056689343,6.863755513286195e-5,1,1
3229,5000,250,44100,0.1302645700542618,1.2129794151789868,593.2676347821881,-1.7233092216141763,0.01486485880686849,(0.045622592931867+0.12201408617694451j),(3727.610486088629-10.827871180973283j),(0.996185154156566-0.08440497183662994j),21,0.11337868480725624,0.0009280015803811722,1,1
3405,5250,250,44100,0.120864231300325,-1.047500521727326,594.7948578851083,-2.2164974136297277,0.012580081646575038,(0.06040040049877534-0.10468979906087326j),(3737.2063118496826-13.926663982719855j),(0.9960967690919152-0.08461578623504011j),22,0.11904761904761904,0.0023647869190233715,1,1
3578,5500,250,44100,0.1120673787258662,2.933554327632592,596.9787548400335,-0.2406105138217936,0.011588934991159806,(-0.1096509777620632+0.02314649974208345j),(3750.928141109263-1.5118004451980247j),(0.9963508418577547-0.08494963155436658j),23,0.12471655328798185,6.0321126593698e-6,1,1
3825,5750,250,44100,0.1097791134925311,0.5264773065339566,596.3715039512759,3.0287664154133305,0.012512191533546466,(0.09491310614240499+0.05516299521968135j),(3747.1126712472496+19.030300640204022j),(0.996822406859233-0.08490296757649732j),24,0.13038548752834467,-0.00018607559870358653,1,1
3993,6000,250,44100,0.120297132143886,-1.85801514239882,593.8245223101605,2.876728056163503,0.014940998097687968,(-0.03407850176227027-0.11536921478315837j),(3731.109513622137+18.075015455237814j),(0.9968315577072335-0.08453940040211619j),25,0.1360544217687075,-0.0021008686385067658,1,1
4155,6250,250,44100,0.1333731019680063,2.1134913875845944,592.546444893611,3.063762745463595,0.01849222677264855,(-0.06887996483586206+0.11421004672435178j),(3723.079116377035+19.25018906698105j),(0.9968734996563221-0.0843601287766033j),26,0.1417233560090703,-0.004842975898513353,1,1
4315,6500,250,44100,0.1524840726929346,-0.098397508223167,593.6143509595856,1.283150090480938,0.022654625401323965,(0.15174648738960758-0.014979852801007144j),(3729.788968080215+8.062269795415986j),(0.9966077868505085-0.0844903654876749j),27,0.1473922902494331,-0.0005193627552529411,1,1
4474,6750,250,44100,0.1570053528949665,-2.401974199697277,593.3166396847969,1.783125738835221,0.02445574167782864,(-0.11598390129466304-0.1058225660156794j),(3727.91839297268+11.203709443103206j),(0.9966823653543727-0.08445410845742642j),28,0.15306122448979592,0.0018650009714840144,1,1
4646,7000,250,44100,0.1644195473921653,1.5715213653060027,592.671289151446,0.8493631385309656,0.025932621112756585,(-0.0001192104933935012+0.16441950417606419j),(3723.86353598355+5.336705992477702j),(0.9965575369662385-0.08435124355604039j),29,0.15873015873015872,0.0036028548557177197,1,1
4984,7500,250,44100,0.1701316700644138,-2.963045969431767,595.115028848712,0.1902063423155746,0.02712009055738711,(-0.16742705972015764-0.03021530791452126j),(3739.218005343983+1.1951016953695897j),(0.9964345241846843-0.08469025980028978j),31,0.17006802721088435,0.00029807034037985266,1,1
5305,8000,250,44100,0.1778048917675813,-1.398763592785591,595.9067909829407,1.3883956407234457,0.030920228126382246,(0.030437606823251563-0.17518028321519077j),(3744.19279355255+8.723547090345741j),(0.996595081453941-0.08481714219644251j),33,0.18140589569160998,-0.0033182067819699864,1,1
5484,8250,250,44100,0.1871957652020458,2.5114946604642965,595.2600009340879,1.433756753584105,0.0343287478184067,(-0.1512485197851548+0.1103002256225214j),(3740.128891820768+9.00855936818915j),(0.9966093342180786-0.08472585120951003j),34,0.1870748299319728,-0.013361677217596022,1,1
5648,8500,250,44100,0.1985214308154536,0.1715639889069044,595.6127376901477,0.7669372955760645,0.03769399103645249,(0.19560693020541667+0.033892290401036626j),(3742.3452022237448+4.818809147091576j),(0.9965103962979313-0.08476788335885566j),35,0.1927437641723356,-1.0,1,1
5966,9000,250,44100,0.2055326832123459,1.703672858631688,597.0921608271009,0.001362298198215,0.03931603388063387,(-0.02723017464646546+0.20372089106714006j),(3751.6406919409505+0.008559572023021829j),(0.9963838191670958-0.08496865946497321j),37,0.20408163265306123,2.266838429455847e-5,1,1
6134,9250,250,44100,0.2045819890828601,-0.723577488644616,597.6284575006069,0.5215990437978957,0.03968104565448548,(0.15332233138728546-0.13544760224923488j),(3755.010343320213+3.2773034482298593j),(0.996451179256672-0.0850510960889016j),38,0.20975056689342403,0.0007100282826459483,1,1
6307,9500,250,44100,0.2118529730038209,3.062074075157971,595.8287792277787,2.203237403809884,0.04521135744876518,(-0.21118353105028745+0.016828499151438497j),(3743.7026312387284+13.843348883846758j),(0.9967117309268624-0.08481591139978788j),39,0.21541950113378686,0.007912300085427891,1,1
6475,9750,250,44100,0.2270384815846614,0.6958715501790501,595.9181487783035,2.015526391898152,0.05157183262501362,(0.1742509634740034+0.14554406153687682j),(3744.2641566854954+12.66392581180715j),(0.9966839949251811-0.0848263338765145j),40,0.22108843537414966,0.006108571462032886,1,1
6629,10000,250,44100,0.2442369072026488,-1.6781529648739393,595.2537990313256,1.0599050743824845,0.05765578425396958,(-0.0261701151920139-0.2428307886384097j),(3740.089924116455+6.659579990365112j),(0.9965563262577806-0.0847204578424401j),41,0.22675736961451248,0.0017675946899840954,1,1
6721,10250,250,44100,0.2532667879635636,2.2589554562100345,595.9993503340063,-0.4820547936111024,0.0586864198131313,(-0.16085387550904268+0.19562744342014518j),(3744.774361107207-3.028839596472767j),(0.9963284118883482-0.0848076810073248j),42,0.23242630385487528,0.027043039636047855,1,1
7004,10750,250,44100,0.2497164776271692,-2.512227012236977,596.5586016034086,-0.2158400383398997,0.05759172757067571,(-0.2018710689038796-0.14699112469168196j),(3748.2882404661373-1.3561629575983367j),(0.9963594416415942-0.08489028774821954j),44,0.2437641723356009,0.0012428346731498377,1,1
7237,11000,250,44100,0.2525007567123142,1.3721701284311094,594.5147043302052,0.584591659816291,0.060582978845798316,(0.04982413780146719+0.2475362345852253j),(3735.4460551497614+3.6730977276574466j),(0.9964977562667131-0.08460978682459241j),45,0.2494331065759637,-9.318971176008435e-11,1,1
7317,11250,250,44100,0.0172068380475883,1.8710477283476123,586.4819137235356,-66.016052320479,5.8607055659394225e-5,(-0.005089100794310722+0.01643704136094081j),(3684.9745432342847-414.7910899780325j),(0.9871819994331339-0.08268096866767932j),46,0.25510204081632654,8.992605651291918e-11,1,1
7550,11500,250,44100,0.0010678302490343,-2.0818213912906995,296.3383292672749,27.001065011140224,3.212199308685908e-6,(-0.0005222454587357401-0.0009314081391005034j),(1861.9486364062882+169.65269495619705j),(1.0029597976776339-0.04237120351454571j),47,0.26077097505668934,-0.011860678715968976,1,-1
7643,11750,250,44100,0.1917480508837384,0.812608226942558,598.1237110221487,-3.078250920541902,0.030739110042834743,(0.1318472990511863+0.13922501481637486j),(3758.122112970093-19.341220955760914j),(0.9959342379978545-0.08507776026642301j),48,0.26643990929705214,0.009601211871249413,1,1
7845,12000,250,44100,0.1702398049245445,-1.7825312714428596,592.9708863516523,0.1977476097504716,0.02716185895554277,(-0.03577698705245003-0.16643797156357015j),(3725.745960709958+1.2424848761140461j),(0.996461420238832-0.08438594719309742j),49,0.272108843537415,1.735196048279367e-5,1,1
7933,12250,250,44100,0.2196315267739604,2.385775146116317,591.9201082984453,-8.513889664925257,0.03370054421611966,(-0.15982829363517304+0.15064170772641225j),(3719.1437274849404-53.4943464496065j),(0.9952379882093334-0.08413227586217983j),50,0.2777777777777778,3.7656028801868795e-5,1,1
8075,12500,250,44100,0.1375905220989507,-0.0748005227164197,597.076635597442,-3.244159218179333,0.01573788853532644,(0.1372057839200335-0.010282248312063244j),(3751.543144046067-20.3836535338156j),(0.9959233772258588-0.08492717536780138j),51,0.2834467120181406,0.00019953322427156297,1,1
8209,12750,250,44100,0.1117962204414104,-2.368278976782232,595.8379179914847,-6.5282605573492205,0.00931033498893392,(-0.08000137145159654-0.07809081553453069j),(3743.760051784572-41.01827081537664j),(0.9954724546067958-0.0847117598219137j),52,0.2891156462585034,1.537040993030707e-5,1,1
8366,13000,250,44100,0.0633852027564286,1.6744841116766698,605.1890791480373,-13.304258239711158,0.002420556086741376,(-0.006560501010655594+0.06304477579437297j),(3802.515130168492-83.5931198946761j),(0.9943982368049276-0.08595494447793968j),53,0.2947845804988662,0.00017474397543787968,1,1
8588,13250,250,44100,0.1171999380106379,-1.1722607253729778,593.447904977104,2.2639914621759654,0.013867371487302806,(0.045481677374411375-0.10801501049811238j),(3728.743157128647+14.225077890724053j),(0.9967490723981012-0.08447853610546788j),54,0.30045351473922904,-0.0001419133366535188,1,1
8738,13500,250,44100,0.1699248412303679,2.6655151146095486,581.4509409444598,1.3508703628975862,0.02820209854654182,(-0.15102909785504193+0.07787594794452216j),(3653.364008987975+8.48776881606247j),(0.9967623286093825-0.08276392443253419j),55,0.30612244897959184,-1.393481340874583e-6,1,1
8889,13750,250,44100,0.0548725515708835,0.4187709104419399,601.3664947871766,6.872427236179621,0.0036116941078903272,(0.05013098281692473+0.02231325789095957j),(3778.4971242768775+43.180733835024604j),(0.9973077369054969-0.08565924686862042j),56,0.31179138321995464,0.00010455499105678602,1,1
8965,14000,250,44100,0.1565747730997433,-1.0598077415244047,579.4091889643772,-8.531176723288446,0.01711794722532435,(0.07657129424360587-0.13657414275438542j),(3640.535302945815-53.60296424071846j),(0.9953839215279473-0.0823579246442474j),57,0.31746031746031744,4.3871811874974686e-5,1,1
9117,14250,250,44100,0.0766002821956992,-2.446981809785373,560.2377322457428,-4.478148770332665,0.004678339550797613,(-0.05885221539668822-0.04903080639111055j),(3520.0774877740623-28.137038557118533j),(0.9961802530115289-0.07968476110886162j),58,0.3231292517006803,-0.0008240297040254433,1,1
9346,14500,250,44100,0.0760004936392616,2.673184614217173,561.4527002816395,0.4415219855936769,0.005460599081166981,(-0.06781433874806862+0.034311667018284815j),(3527.7113570859015+2.7741644526789475j),(0.9968649363742395-0.07991319658939351j),59,0.3287981859410431,-5.234224279543573e-6,1,1
9420,14750,250,44100,0.09627645199282,1.1554497724782342,563.7059150389297,-2.712740302284487,0.00784705689709908,(0.038848226519512565+0.08809069476746356j),(3541.8687229428274-17.044650009507798j),(0.9963913454710953-0.08019716551975357j),60,0.3344671201814059,-0.00015548804113180224,1,1
9659,15000,250,44100,0.1489793953467053,0.4915052951796809,571.0567485983104,5.967308001505814,0.0257184138710085,(0.13134372527936314+0.07031135091583096j),(3588.0553723586504+37.493701958476514j),(0.9975396993921646-0.08134119051232351j),61,0.3401360544217687,-0.011801001612806223,1,1
9732,15250,250,44100,0.245777924437331,-0.9390422703123018,580.7622304381201,-0.6740476489803028,0.05489454346809943,(0.14514690028466048-0.19834103326966215j),(3649.0367132536417-4.2351662844119815j),(0.9964829162707821-0.08264227121534591j),62,0.3458049886621315,2.0305398946756883e-6,1,1
9868,15500,250,44100,0.2227041471801993,3.0622744740730323,569.2471141874908,-7.15462713645986,0.03619937093435078,(-0.2220039568959648+0.017645971035749317j),(3576.685104017222-44.953848102152946j),(0.9956973822194013-0.08093254324564843j),63,0.35147392290249435,1.1133711439850532e-5,1,1
10132,15750,250,44100,0.1205419033949889,2.9407271678806217,570.007047867306,10.630258908301856,0.020191750183611988,(-0.11811831986859689+0.024050217992914104j),(3581.4599081486685+66.79188658415713j),(0.9982148050579767-0.08124595901797002j),64,0.35714285714285715,0.012229610160174794,1,1
10285,16000,250,44100,0.1424853189949006,0.5646867272512258,563.8862865575041,0.2144190023096467,0.01903859928007535,(0.12036536947655951+0.07625118989137092j),(3543.002030618168+1.3472343248920782j),(0.9968049145355155-0.08025623518944118j),65,0.36281179138321995,-0.0009333169062278748,1,1
10346,16250,250,44100,0.1466787705620917,-0.8463796774376415,564.3581083293707,-0.6113197782015861,0.019594627634691945,(0.09720382943048723-0.10984569758372648j),(3545.9665742427674-3.8410354483844897j),(0.9966822527887051-0.08031379413530022j),66,0.36848072562358275,2.3377902076812082e-5,1,1
10605,16500,250,44100,0.1496231779501932,-1.7639741396938662,565.4516431860351,7.337069694130433,0.02733763756818663,(-0.02872444252304495-0.14684005509960654j),(3552.8374563870498+46.100168499912954j),(0.9977990491734423-0.08056025767975221j),67,0.3741496598639456,-0.0003822319950128589,1,1
10769,16750,250,44100,0.1777700256814761,-2.8867874394999347,583.013295143259,2.142988329898543,0.03176458473313765,(-0.1720302601881859-0.044808164550422754j),(3663.1805699344804+13.464792787875846j),(0.9968563774074787-0.08299516554958555j),68,0.3798185941043084,-0.0008027500577132277,1,1
10858,17000,250,44100,0.2888661352675399,1.461518920157682,576.130389873479,-3.2756823739033263,0.0692940366890565,(0.03150375404648595+0.2871430960085637j),(3619.9340006726898-20.58171936269653j),(0.9961679188771724-0.081954265195808j),69,0.3854875283446712,-0.010675800273367566,1,1
10971,17250,250,44100,0.2507003185557527,-0.243304868771215,575.7454390823332,-3.8279101245238905,0.051222870454388794,(0.2433164660770717-0.0603965815234697j),(3617.515283517775-24.05146865161249j),(0.9960940373707285-0.08189318551621452j),70,0.391156462585034,0.00018551370207805937,1,1
11134,17500,250,44100,0.1934737590077281,-1.645446810931076,568.755613144629,-8.907561746275018,0.025825699342766774,(-0.014429499193448284-0.19293492420400915j),(3573.59691188625-55.96786108699013j),(0.9954544006013524-0.08084262427781903j),71,0.3968253968253968,-0.000844350522249071,1,1
11379,17750,250,44100,0.1886325826544688,-3.035082807947535,563.4317948334261,3.922370897213504,0.038182571226263735,(-0.18756363701160106-0.020053261826330396j),(3540.1463748952065+24.6449831906807j),(0.9973368569184082-0.08023406376802115j),72,0.40249433106575966,-0.0014547000979063772,1,1
11698,18250,250,44100,0.2843875988293374,0.7053535888858001,572.6438328686505,3.8976483709160137,0.08670705201157661,(0.2165277030274652+0.1843693580548731j),(3598.0273169273073+24.489646976691947j),(0.9972271786728014-0.08154270472147104j),74,0.41383219954648526,-0.12185644812447756,1,1
11923,18750,250,44100,0.3543085446499684,-2.4321286584316923,572.1122470708617,-0.1929436130351339,0.11603282579221223,(-0.26881784446173546-0.23080622026047054j),(3594.6872648531353-1.2123004745364974j),(0.9966523228690662-0.08141971025303467j),76,0.42517006802721086,0.0008768512380853512,1,1
12184,19000,250,44100,0.3180522352233916,2.420660367974991,568.9177427709569,0.895383900698086,0.09719699727858454,(-0.2389178709305249+0.20994159969053458j),(3574.615602372252+5.62586296915136j),(0.9968438360003039-0.08097864136435727j),77,0.4308390022675737,0.0022534477196959096,1,1
12239,19250,250,44100,0.3527362230634821,0.8401193022606998,570.8501969654627,-1.5028136033098314,0.10983486205381714,(0.23540697830493554+0.2626906881228001j),(3586.757570173968-9.442456351745944j),(0.9964809615071109-0.08122533913714998j),78,0.4365079365079365,0.0014738458998665102,1,1
12523,19500,250,44100,0.2746923114278396,-0.5266184410182067,564.0404248275084,1.029214365768222,0.07285083960239516,(0.23747469652693465-0.1380638782122591j),(3543.970509931533+6.4667445809330495j),(0.9969188760564893-0.08028744590670212j),79,0.4421768707482993,0.00014639511523655533,1,1
12695,19750,250,44100,0.3652537035281898,-1.57427361442168,558.3694616503459,3.5531987650986183,0.14121471302232597,(-0.0012700896243574566-0.3652514952924969j),(3508.3387974192287+22.32540627435629j),(0.997342007449394-0.07951052130628862j),80,0.4478458049886621,0.0031625167059688643,1,1
13027,20250,250,44100,0.3686480973836375,1.7145586428587014,570.8846102078506,1.869862765389362,0.1352512788037685,(-0.052815336925955914+0.36484511767320343j),(3586.9737949529126+11.748694253936629j),(0.9969595120867983-0.08126926746839504j),82,0.45918367346938777,0.012173850705467329,1,1
13102,20500,250,44100,0.4092358127753854,0.1950043160721148,572.2718075694742,-1.307417496918196,0.14884952451232975,(0.4014794981676385+0.07929793823922218j),(3595.6898130336235-8.21474640698592j),(0.9964922304534458-0.08142943679597986j),83,0.46485260770975056,0.002749068238217709,1,1
13348,20750,250,44100,0.3144576514208508,-1.3604914667750931,565.574564233197,0.5152187170128115,0.09372894671230181,(0.06564556696044596-0.3075293060434386j),(3553.6097921045202+3.2372146727188142j),(0.9968283008126854-0.08049945299927978j),84,0.47052154195011336,0.0020813404428000042,1,1
13447,21000,250,44100,0.3725167515960156,-2.7660356522305958,568.2878729037402,-1.7551402833103504,0.12142818909361454,(-0.34655362413999685-0.13663570475933953j),(3570.6580132771205-11.02787164013461j),(0.9964747236135705-0.08085864215050653j),85,0.47619047619047616,-0.006978236218600384,1,1
13593,21250,250,44100,0.3439555472213561,2.1843486942924657,566.5935255117538,-1.958222165420194,0.10279520073293891,(-0.19804118762197861+0.2812207433131823j),(3560.0121146385336-12.303872737961557j),(0.9964653817345406-0.08061575462257631j),86,0.481859410430839,0.0008762177062751288,1,1
13821,21500,250,44100,0.3212304055871864,0.9786475293016328,570.821199218693,3.2812994300538345,0.1081345018773637,(0.17929322835433587+0.2665387621716366j),(3586.575371957523+20.617012367371004j),(0.9971607508033574-0.08127660312739002j),87,0.4875283446712018,-0.005019821826845952,1,1
13985,21750,250,44100,0.3339127828457497,-0.4719535684584355,567.5929944727625,3.271337321581544,0.11679859114176513,(0.29741005285716443-0.15180582007054771j),(3566.2919633293254+20.554418593789375j),(0.9971966124089745-0.08081784448605797j),88,0.4931972789115646,-0.00846330154809881,1,1
14138,22000,250,44100,0.3866864287192496,-1.9962644065553063,572.1320364835357,0.8007392981452067,0.14318609715434655,(-0.15960373120013954-0.35221164538192223j),(3594.8116054000866+5.031193392987257j),(0.9967932051319143-0.081434048603931j),89,0.4988662131519274,0.004532840693430853,1,1
14214,22250,250,44100,0.3905163486103618,2.703536230426971,570.8165292934189,-1.5237400385305704,0.13452466658834988,(-0.35364293581206874+0.16564930570995656j),(3586.546029951655-9.573941022056536j),(0.9964783801033494-0.08122031702631405j),90,0.5045351473922902,0.0017782467691249589,1,1
14375,22500,250,44100,0.3592841299858588,1.0746079659086254,565.2748375293418,-2.5884528975405097,0.10974814120708894,(0.17104692368570262+0.31595574999887704j),(3551.726553682688-16.263729214152956j),(0.9963910377094927-0.08042131452006847j),91,0.5102040816326531,0.006376981283783932,1,1
14510,22750,250,44100,0.3344716874837494,-0.1815214787499382,566.6133101507446,-2.724748212539489,0.09466868688803606,(0.3289763726633176-0.06038092378817132j),(3560.1364251915484-17.12009793479196j),(0.9963563350203879-0.08060975950223846j),92,0.5158730158730159,0.002667119694255223,1,1
14727,23000,250,44100,0.3078336118277266,-1.5080494117118204,566.0468536663434,2.587464660334164,0.09680534380539572,(0.019302937172379797-0.307227813173584j),(3556.577274131602+16.257519936658035j),(0.9971172322000498-0.08059031961387095j),93,0.5215419501133787,0.1386804406906257,1,1
15031,23500,250,44100,0.3492382624742185,1.971311593076604,571.9888990700805,0.0410760215264065,0.11367464018815525,(-0.13616551275367783+0.3215996223762384j),(3593.9122465069568+0.2580882549321102j),(0.9966869847252913-0.08140490913004217j),95,0.5328798185941043,3.095494251152563e-7,1,1
15111,23750,250,44100,0.3477894388883391,0.3611625001896534,570.1555233667026,-1.7133152197560566,0.1059965608098655,(0.32535238492277613+0.12289556309048544j),(3582.3928072249532-10.765077015338418j),(0.9964591101905047-0.08112427974995187j),96,0.5385487528344671,-0.0061243452042406355,1,1
15268,24000,250,44100,0.3289446629623841,-1.1153484762424564,568.9066267864727,-1.994800317306051,0.09389956864244313,(0.14469109826021748-0.2954134008058683j),(3574.5457585818654-12.533700044454555j),(0.9964335668753792-0.08094372461367756j),97,0.54421768707483,0.003760179248466271,1,1
15589,24500,250,44100,0.2899851437905591,2.404969559285397,566.713166205069,-0.6476373753337105,0.07648893876581747,(-0.21480398704651324+0.19480921633267925j),(3560.763839284912-4.069225641077121j),(0.9966500912210559-0.08064779796103923j),99,0.5555555555555556,-0.0021883428362485338,1,1
15849,25000,250,44100,0.2885655641119943,-0.3935927575451342,571.0674405831584,-0.3193140135622835,0.07662412862127739,(0.2665010240600684-0.11066747022593561j),(3588.122552080752-2.006309118391083j),(0.9966464874265506-0.08126988473004576j),101,0.5668934240362812,0.00014971506200592958,1,1
16003,25250,250,44100,0.2805105303694234,-1.9036426726384517,572.5280327680634,-2.6497322998284822,0.066758221274225,(-0.09165246109800285-0.2651150392241344j),(3597.299723436729-16.648759054241495j),(0.9962986993249118-0.08145023595248636j),102,0.572562358276644,-0.0004887813281228933,1,1
16141,25500,250,44100,0.245831077006283,2.7320833179417074,567.0864391309175,-6.641769739698834,0.04485104306459195,(-0.2255048529512477+0.09787992499744377j),(3563.1091822481712-41.731470042145695j),(0.9957950095204349-0.08063191146191696j),103,0.5782312925170068,0.004525822329726056,1,1
16354,26000,250,44100,0.1612017043200488,0.0994436829160921,565.7253546819228,-0.3060604961620454,0.023923198240401948,(0.16040529541460735+0.016004083186518095j),(3554.5572364364175-1.9230348125934582j),(0.996709936827213-0.08051144744465379j),105,0.5895691609977324,0.00015654906463962427,1,1
16476,26250,250,44100,0.1607341740749822,-1.2068969845550497,567.1460964114989,0.6990401390670404,0.024650091036465042,(0.05720865638284193-0.1502086693584515j),(3563.484019996987+4.392198730914803j),(0.9968363584804469-0.08072476037642778j),106,0.5952380952380952,0.0001525625705544433,1,1
16517,26500,250,44100,0.1624125046022689,-2.612980757687863,571.5174527585148,-3.2815837283032625,0.02190050623818903,(-0.14024449246836287-0.08191034112658388j),(3590.950061969003-20.618798665954667j),(0.9962207290801826-0.08129946558288018j),107,0.6009070294784581,-0.0003869202608588802,1,1
16602,26750,250,44100,0.1476043509540641,2.193760807829547,569.7716910477619,-4.813082173447234,0.017177271111971853,(-0.0861190694205603+0.11987723012610553j),(3579.9811176381645-30.241487194451647j),(0.9960235621881528-0.08103399051620604j),108,0.6065759637188208,0.0003568612592582758,1,1
16733,27000,250,44100,0.1252943099981656,0.7886291185132069,563.7591149688342,-4.708978285756797,0.012420287433772263,(0.08830974313634135+0.08888224448735436j),(3542.2029879607458-29.58738317689482j),(0.9961073886807998-0.08018190963177037j),109,0.6122448979591837,-6.957223290967491e-5,1,1
16912,27250,250,44100,0.1063296540682787,-0.4510932973188982,563.818282637656,4.004166669103888,0.01216915038920277,(0.0956936069775035-0.04635438402044538j),(3542.574749388147+25.158921182811778j),(0.9973440602059782-0.08028991786818707j),110,0.6179138321995464,-0.00013476384279110146,1,1
17026,27500,250,44100,0.1169716637764334,-1.633954841618,572.4238255212894,4.354103796606964,0.014920128169692915,(-0.0073828459156860884-0.11673844145272899j),(3596.644969994896+27.35764100077573j),(0.9972945900247928-0.08151674703992086j),111,0.6235827664399093,0.008806248933824371,1,1
17070,27750,250,44100,0.1401045441085369,3.1284774103344115,574.160078464762,-0.3361297924018629,0.0180518996963181,(-0.14009249461756665+0.0018374524995307256j),(3607.554168978871-2.11196577292471j),(0.9966081933151777-0.08170882965268297j),112,0.6292517006802721,0.00012482041752123334,1,1
17195,28000,250,44100,0.1400413457963478,1.531727838982094,574.275805603625,-3.0636991023731266,0.016404308473847884,(0.005469811892116955+0.13993448356397767j),(3608.281304037417-19.249789185650116j),(0.9962196270293053-0.08169350872902971j),113,0.6349206349206349,-0.00014293467728137063,1,1
17352,28250,250,44100,0.1272109846598268,-0.0784249438070795,570.1253109748037,-6.74925946542735,0.011968060353312776,(0.12681998133843753-0.009966290756397982j),(3582.202977168079-42.406847907515875j),(0.9957447556802992-0.08106180769864459j),114,0.6405895691609977,0.0001019862760108113,1,1
17490,28500,250,44100,0.1006503479675341,-1.5503099602588055,565.7631241308856,-9.423330998823513,0.006876287630802838,(0.002061815692397613-0.10062922767286j),(3554.7945488832006-59.208534876497815j),(0.9954156275042418-0.08041228826796781j),115,0.6462585034013606,0.003619059297149229,1,1
17625,28750,250,44100,0.0769554170443114,-2.809054032374099,563.3019544724237,-0.1956410417364767,0.0054733666954150505,(-0.07273954330456514-0.02512160528921649j),(3539.3305638466773-1.2292489189199387j),(0.9967533569938956-0.08016856382032471j),116,0.6519274376417233,-1.3460168757769274e-5,1,1
17846,29000,250,44100,0.0745343601930071,2.3040710889063702,569.0042757255889,1.4745311679096391,0.005450270880326795,(-0.04988631861512555+0.05537802871546715j),(3575.159304961382+9.2647525691882j),(0.9969250949358398-0.08099761450540796j),117,0.6575963718820862,-0.00028094932933896876,1,1
17921,29250,250,44100,0.0806412229768212,0.8680910885487297,568.3274749791033,-0.7865940300525283,0.005886250086981975,(0.05211716503254506+0.06153704536429963j),(3570.906840455176-4.942316052341224j),(0.9966117847800992-0.08087542418836066j),118,0.6632653061224489,-4.4944264434411864e-6,1,1
18061,29500,250,44100,0.0798073350294016,-0.5673452154789965,569.0902365865862,-4.942928539847718,0.004999850178178455,(0.06730396881073593-0.042888069516109587j),(3575.699412980193-31.057335976009824j),(0.9960129987658295-0.0809357880777176j),119,0.6689342403628118,-1.1960560160533755e-14,1,1
18268,29750,250,44100,0.0003017385202889,-1.9576230119918128,93.43439601258387,36.18347598796104,3.9786247102901666e-7,(-0.00011383130281031781-0.0002794433200608976j),(587.0656242114659+227.34748469024217j),(1.0050795197731703-0.013380555394020372j),120,0.6746031746031746,-0.00017262326548409427,1,-1
18401,30000,250,44100,0.040448486786043,-1.3870427678657873,582.2549269895711,14.764151758675853,0.002690929458919342,(0.007390796805834821-0.03976752702715576j),(3658.415602293796+92.76590140308177j),(0.9986595261236443-0.08303663881049553j),121,0.6802721088435374,-1.534370245279991e-8,1,1
18533,30250,250,44100,0.0154592410426575,-3.0754255256320686,601.6728134081565,19.16035784605726,0.00047377918782887124,(-0.01542541242221445-0.0010221473570774975j),(3780.4217809355337+120.38807889865006j),(0.9990515402893704-0.08585294642583825j),122,0.6859410430839002,0.0017254772002726659,1,1
18673,30500,250,44100,0.1036441089674912,0.6484714937535093,574.094144028324,3.952036560795455,0.01153983191020167,(0.08260517357675745+0.06259781643171719j),(3607.1398906966065+24.831378052226547j),(0.9972180352780136-0.0817493978188834j),123,0.691609977324263,-1.415106020964109e-9,1,1
18747,30750,250,44100,0.0163509416824215,2.759803497730454,581.128988907616,-47.0652497882176,7.209477290118537e-5,(-0.015173665951660578+0.006092056753623256j),(3651.3411246804612-295.71968594806594j),(0.9899139641497061-0.08214956522020482j),124,0.6972789115646258,-0.00017306657226110681,1,1
18869,31000,250,44100,0.1331937263640293,-2.7852796969465805,580.3534727610156,-6.993405417830403,0.013016294115493937,(-0.12482773646588616-0.046460789398579776j),(3646.4684130226615-43.940862168462104j),(0.9955909376649785-0.08250991605900962j),125,0.7029478458049887,0.00017517515961358262,1,1
19036,31250,250,44100,0.1018064037856167,1.6653672500623309,579.2668656178828,-10.333680745469396,0.006837318892283993,(-0.009613580535493216+0.101351482086093j),(3639.641058986253-64.9284310290179j),(0.9951299959049619-0.082316597877315j),126,0.7086167800453514,5.208971107475533e-5,1,1
19190,31500,250,44100,0.0785256494264157,-0.7925093727226864,591.5304886713373,-8.865393758799673,0.004260026985833436,(0.05512976143886311-0.055919469074146216j),(3716.695675168507-55.70291180765171j),(0.9951928156282275-0.08407281814469558j),127,0.7142857142857143,-2.625404111911345e-6,1,1
19379,31750,250,44100,0.0334667442425861,2.832491280569404,605.5152848621758,3.4390667788955525,0.0011805542596356785,(-0.03188066551698001+0.010180674653141198j),(3804.5647411186847+21.60829385556596j),(0.9967692194418605-0.08620656282486758j),128,0.719954648526077,7.734763463612687e-6,1,1
