,onset,duration,cluster,sample_rate,amplitude,phase,frequency,decay,power,d,w,z
3811,6750,250,2,44100,0.0518536377498294,2.56976401710489,880.4527421003016,-0.3328812192717524,0.0026572955030413,(-0.04360438653014108+0.028061668218774705j),(5532.047732830592-2.0915543859643013j),(0.9920952527794913-0.12510858818164403j)
3815,6750,250,0,44100,0.1693024053828579,3.108633745394885,439.17610219200526,-0.1830755735235493,0.0284779448644954,(-0.169210457983169+0.0055790122376432995j),(2759.424832557208-1.150297753666641j),(0.9980169790993081-0.06252953775315297j)
3907,6750,250,1,44100,0.0404817426667354,-1.0697675145407697,1317.1923059053331,0.9616097331212904,0.0016959735184449,(0.019444520661593225-0.03550608547244628j),(8276.163343194388+6.0419721463885745j),(0.9825765740954036-0.18659401363921257j)
3988,7000,250,0,44100,0.1680621424230027,0.0312208683271777,439.1899679467584,-0.2959650834319727,0.0279503872258266,(0.16798024040967016+0.005246193641018912j),(2759.5119536637458-1.8596034636579513j),(0.9980008035643915-0.06253050362023287j)
4081,7000,250,1,44100,0.0418377388464695,2.2716510934967595,1316.265661839531,0.7583443215562093,0.0017983458380657,(-0.02697995341796191+0.03197621780870889j),(8270.341066815156+4.764817898985046j),(0.9825727443708007-0.18645888791843518j)
4083,7000,250,2,44100,0.0509904772104826,2.652687690969913,878.0786682796765,0.2929653877300889,0.0026272404593832,(-0.04501682463183962+0.023948157887798874j),(5517.130987082682+1.8407558196978657j),(0.9922259846738614-0.12478413285420703j)
4184,7250,250,2,44100,0.0518279275413226,2.7823557956330887,878.7116551224659,-1.2825472407200926,0.0025675458823239,(-0.04851951181321673+0.018220621466780676j),(5521.108160712934-8.058481978656205j),(0.9919920270022715-0.12484558903884925j)
4187,7250,250,0,44100,0.1663287194403964,-3.0397802239650296,439.16486595550487,-0.4614362170069945,0.0272172711899674,(-0.16546740115141223-0.016905089969583828j),(2759.3542332011207-2.899289258898879j),(0.9979774989566343-0.06252546024687167j)
4258,7250,250,1,44100,0.0420944271402191,-0.6444081868663523,1315.0115135832625,1.412559588269395,0.0018637861204872,(0.033652618102243445-0.025287192234959024j),(8262.461020918343+8.875373650529909j),(0.9826976391102682-0.18630067735332234j)
4327,7500,250,1,44100,0.0442757562442918,2.7669309631960206,1316.9167036400074,-0.5093678305075487,0.0019253418342226,(-0.04120441265805154+0.01620305429568611j),(8274.431683090268-3.200452468594972j),(0.98237799309656-0.18651633702162473j)
4331,7500,250,2,44100,0.0494723574327629,2.9017840345361847,877.5582822726243,-0.852003052640952,0.0023750067698415,(-0.04805662918414075+0.011750512389383275j),(5513.861305369109-5.353293062025785j),(0.9920733832577711-0.12469022403295921j)
4333,7500,250,0,44100,0.1628893184022644,0.1647835475534038,438.5732596874088,-0.5330165941492522,0.0260374821504001,(0.16068280097224968+0.02672017068183999j),(2755.6370613897843-3.349042032841486j),(0.9979725878071325-0.062440704087203765j)
4525,7750,250,0,44100,0.1594167795147874,-2.889056530992588,438.6216957563024,-0.2781991514623164,0.0251645337424927,(-0.1543603757249134-0.03983194693873125j),(2755.941394186194-1.747976820937855j),(0.9980083892517084-0.062449858286827614j)
4598,7750,250,1,44100,0.0437765016949332,-0.1698760239815276,1316.394039011209,0.1601146749120082,0.0019273091612898,(0.04314637108014062-0.007400862332275615j),(8271.147684374022+1.0060301728709662j),(0.9824855897126894-0.1864609664216444j)
4600,7750,250,2,44100,0.0474686626894881,3.067043240033544,876.8394209793305,1.0112004778941903,0.0023360799423067,(-0.047336817491173466+0.0035354840313232064j),(5509.344566653185+6.3535599853177525j),(0.9923495445309205-0.12462169272055856j)
4683,8000,250,1,44100,0.0437317506121694,-3.0523353627165344,1316.4285581525007,-0.0825583931422392,0.0019068755676536,(-0.043557663781161875-0.0038981967026108753j),(8271.3645745354-0.5187296827756732j),(0.982450703786081-0.1864593514717537j)
4685,8000,250,2,44100,0.0486593252218319,-3.028554118424208,877.9434685928798,-0.7710925070629359,0.0023041266876594,(-0.04834877872221202-0.005488672618638343j),(5516.281502397064-4.84491711085411j),(0.9920779752052611-0.12474610662540549j)
4687,8000,250,0,44100,0.1580168667699036,0.3343359528723937,438.8664172397976,-0.5545354831976026,0.0244845015841822,(0.14926722312961904+0.051851965082820285j),(2757.479024615642-3.484249200336909j),(0.9979669192275997-0.06248219565978974j)
4870,8250,250,1,44100,0.0437494450679472,0.3244192112676262,1316.2651817156411,-1.252976129473151,0.0018314048063777,(0.04146729978194393+0.013945500799459526j),(8270.338050107785-7.872681206952449j),(0.9822912268913474-0.18640539586129057j)
4878,8250,250,0,44100,0.1552360061046537,-2.7275076676961576,438.7522905776332,-0.3926798775995634,0.023765610061956,(-0.14211621359915183-0.0624595823198038j),(2756.7619456487737-2.467280437358655j),(0.9979909489955998-0.06246740893007225j)
4947,8250,250,2,44100,0.048635252035904,-2.853724015713098,877.1022265879112,0.1553777919309839,0.0023784745131,(-0.04663396813716051-0.01380799610291825j),(5510.995822991664+0.9762674593227648j),(0.9922238842947196-0.12464365039376038j)
5024,8500,250,1,44100,0.0433875463923688,-2.5702982069375007,1315.888552824266,-2.085151064588409,0.0017498585605703,(-0.03649767974161243-0.023460574490592717j),(8267.971620991237-13.101390532271765j),(0.9821847686072048-0.1863305917647737j)
5110,8500,250,2,44100,0.0494119472336338,-2.6781502590509376,878.8229608879353,0.5351214080690906,0.0024884847263652,(-0.04419992300188791-0.02208862458476304j),(5521.807515463135+3.3622669687369617j),(0.9922469798264879-0.12489366042440926j)
5112,8500,250,0,44100,0.1506193326158682,0.4842779674776643,438.1243783681065,0.3029815801352434,0.022931791192149,(0.13329981679675926+0.07012376344435575j),(2752.8166568796764+1.9036894126518156j),(0.9980954547731378-0.06238430899626923j)
5276,8750,250,1,44100,0.0427531049271178,0.7296196931854009,1313.004433729817,3.051358062922286,0.0020408120888996,(0.0318693599398455+0.028498629404477033j),(8249.85016627284+19.17224814789727j),(0.9829803620738541-0.18606309576280358j)
5281,8750,250,2,44100,0.0529760771119048,-2.5158655074688845,874.1393225186371,0.1285071609527705,0.0028192984249416,(-0.04293909466177013-0.03102738944535987j),(5492.379347677018+0.8074343055658103j),(0.9922726144010894-0.12422430404691275j)
5285,8750,250,0,44100,0.1527960488763756,-2.5539563245794072,438.4841504988783,0.1058209094172795,0.0234344996269855,(-0.12716503287664224-0.08470942666382687j),(2755.0771718456745+0.6648923832430328j),(0.9980642190623685-0.062433716304866466j)
5364,9000,250,2,44100,0.0491108811613542,-2.417581522831835,877.7588801405801,-0.1751944179705571,0.0023969501855904,(-0.036791652852103306-0.03253079969590319j),(5515.121698945701-1.1007789928924836j),(0.9921654879664072-0.12473060484367804j)
5430,9000,250,1,44100,0.0421415425909037,-2.002235618495092,1316.4702595652982,1.104607835836975,0.0018473613866034,(-0.017622692843861174-0.03827989431636244j),(8271.626592239578+6.940455724326322j),(0.9826157839917402-0.18649673050535426j)
5433,9000,250,0,44100,0.1539274480328925,0.6842286659828446,439.51200987245016,0.2413502419520722,0.023897695851106,(0.11927942909446815+0.09729376677267962j),(2761.535402759548+1.5164482941174982j),(0.9980743375332923-0.06258108570226535j)
5504,9250,250,2,44100,0.0481329296242931,-2.260836307501255,876.616157685091,-0.1803810484612604,0.0023020163566528,(-0.030639883547629924-0.03712110518835383j),(5507.941762003187-1.1333675533854404j),(0.9921850490565267-0.12456897631676564j)
5601,9250,250,1,44100,0.0435607796976112,1.3722413529927069,1316.374548611101,1.5788564697031149,0.0020079181506076,(0.008592490208152864+0.04270492524155283j),(8271.025222578432+9.920247772584043j),(0.9826847238250108-0.18649593196193248j)
5609,9250,250,0,44100,0.155410210234356,-2.404188290350036,439.1597771278788,0.2777233288685569,0.024391871850068,(-0.11503716701033101-0.10449298374208657j),(2759.32225915415+1.7449871394079213j),(0.9980826492241925-0.06253132165434716j)
5670,9500,250,1,44100,0.0471806186624633,-1.5677863006476394,1317.6217466724647,-0.2260406731746161,0.002208255348945,(0.00014201468136930493-0.04718040492834984j),(8278.861599112734-1.4202554365157307j),(0.9823989082448392-0.18662255082459386j)
5774,9500,250,2,44100,0.0480249990426931,-2.0864565542692617,875.7232318414261,2.103356951872725,0.0024874127477799,(-0.023681575236254797-0.04178018103575289j),(5502.331343461871+13.215781495760746j),(0.9925237811411282-0.12448324661733796j)
5778,9500,250,0,44100,0.1568300305926675,0.8054948306640684,439.49336978564986,0.2386525306639818,0.024805081719412,(0.10864470332343347+0.11310166636906882j),(2761.41828364004+1.4994980741891561j),(0.99807412011169-0.0625784110012363j)
5948,9750,250,1,44100,0.0468261888351883,1.764218966358439,1318.0953401364263,0.1163292826342841,0.0022017660992678,(-0.009000875173755746+0.045952978216163384j),(8281.837274607073+0.7309184394424757j),(0.9824342349691133-0.18669794519117675j)
5950,9750,250,2,44100,0.0535714342206083,-1.886183002961248,878.842543395243,1.599316350033202,0.0030390823177827,(-0.016617007021334673-0.05092910407719623j),(5521.930555985328+10.048800992060698j),(0.9923970892758508-0.12491536732011647j)
5952,9750,250,0,44100,0.1582187169041458,-2.281316479392716,439.4529732431335,0.2558847694274513,0.0252617950930099,(-0.10319470050343676-0.1199333822036227j),(2761.1644646776404+1.6077714235975984j),(0.9980769307207131-0.06257282017985837j)
6114,10000,250,1,44100,0.047451805571108,-1.2237518566802206,1317.8476961964684,0.4575355282422692,0.0022886220044904,(0.016139306674913464-0.04462282635615245j),(8280.281281842117+2.874780508564476j),(0.9824885828714455-0.1866723561746253j)
6118,10000,250,2,44100,0.0576273250354874,-1.7828675292322247,880.9031699156827,1.061621757577935,0.0034491896832361,(-0.012129696227861485-0.056336303217068895j),(5534.87785426214+6.67036622899585j),(0.9922843523369314-0.12519712779619258j)
6122,10000,250,0,44100,0.1597065184439932,0.9156901684459312,439.7008345218248,0.1541116978327833,0.0256461336986639,(0.0973001468594751+0.12664459504702963j),(2762.721823022132+0.9683123554874444j),(0.9980602482025132-0.06260715865400657j)
6199,10250,250,0,44100,0.1614062878791971,-2.17436013483223,439.5633055511515,-0.2026267984799498,0.0258656114223975,(-0.09161101625237643-0.13288871836295613j),(2761.857703014286-1.2731417230500595j),(0.9980107479652558-0.06258442105694627j)
6282,10250,250,1,44100,0.0487031055612479,2.104276874234899,1319.695347689432,0.8925320347810685,0.0024487131825679,(-0.024767151673958918+0.041935434769049124j),(8291.890418555495+5.607944167123509j),(0.9825002981718785-0.18694257131555048j)
6286,10250,250,2,44100,0.0600490622272295,-1.7230035130163612,879.1497445211343,0.8271003546729355,0.0037138008778343,(-0.009104648938831197-0.059354824926625166j),(5523.860757585878+5.196824796044013j),(0.9922824418968949-0.124945055696222j)
6367,10500,250,0,44100,0.1607379994898033,1.0253904925007162,440.07834904403256,-0.1266613499351096,0.0257209549543021,(0.0833852624154507+0.13741762074745156j),(2765.093816721315-0.795836732899813j),(0.9980169544753069-0.06265833434042016j)
6467,10500,250,1,44100,0.0500831302841197,-0.914210409357984,1320.108560389254,0.8022568985331047,0.0025810867406173,(0.030571553334975892-0.03966988865301784j),(8294.486710519755+5.040728757446668j),(0.9824766539073633-0.18699800837918557j)
6469,10500,250,2,44100,0.0622166847568538,-1.615305257886753,880.0006297940382,2.177786715814852,0.0041860350957034,(-0.0027682839075055753-0.062155067905531075j),(5529.207027430683+13.683437494978763j),(0.9924582579271886-0.12508941969875365j)
6650,10750,250,1,44100,0.0510596987263256,2.3595673144584697,1321.0779984711664,1.6846789106311102,0.0027693213343671,(-0.036226228292475605+0.035982679412803406j),(8300.577869632249+10.585149778592703j),(0.9825743413332119-0.18715723641160575j)
6653,10750,250,2,44100,0.0680255625637216,-1.550438631383825,881.4296091425759,1.286571298172202,0.0048452790579702,(0.0013847480300299025-0.06801146693759909j),(5538.185569477679+8.083765877314546j),(0.9923067619518692-0.1252755686153336j)
6655,10750,250,0,44100,0.1591550068048819,-2.070333692650946,441.3112678202482,0.1338422848382955,0.0254509733771423,(-0.07623834981750004-0.13970694402271677j),(2772.840473860979+0.8409558775753235j),(0.9980429745972046-0.06283597833248798j)
6845,11000,250,1,44100,0.0547418969726779,-0.7032727468205008,1322.2112920224622,1.460549833527478,0.003157465462931,(0.04175327249478225-0.035402535504448635j),(8307.698563022472+9.17690525442344j),(0.9825127337499872-0.18730990581373363j)
6847,11000,250,2,44100,0.0716160900580861,-1.5347881224958428,881.6854643778086,1.114904504452828,0.0053371936295787,(0.002578209570495456-0.07156966669349876j),(5539.793155332457+7.0051516012863475j),(0.9922779247969551-0.1253086763990729j)
6851,11000,250,0,44100,0.1600207041452143,1.0639323195359005,441.2838631735238,0.2811718786016196,0.0258637621452719,(0.07768011944983419+0.1399014824703073j),(2772.6682853873317+1.766655016421779j),(0.9980641699881709-0.06283340038910062j)
7031,11250,250,1,44100,0.0576095632794233,2.4902940174349943,1322.900097420663,0.7434774232028494,0.0034079629335502,(-0.04581672497673026+0.034924053224855624j),(8312.026454979954+4.671406421687882j),(0.9823939748678664-0.18738718139915767j)
7033,11250,250,2,44100,0.0744653577403732,-1.533932554387937,881.4841833344765,1.4479588602597189,0.0058399634481843,(0.002744452311421934-0.07441476657836198j),(5538.528469238379+9.097793836184366j),(0.9923286050152671-0.12528616507333473j)
7035,11250,250,0,44100,0.1611020703658441,-2.088256740238297,441.2502161101879,0.2932470959039623,0.0262257712942353,(-0.07969310801338843-0.14001030537545375j),(2772.4568746533496+1.8425258443568595j),(0.9980661882918545-0.06282872386648429j)
7219,11500,250,1,44100,0.0590319705712658,-0.652569963674147,1323.424253879446,0.7984381510717745,0.0035853770425996,(0.04690242743540059-0.03584600187180968j),(8315.319827140442+5.016734859505808j),(0.9823876707530527-0.18746201363570136j)
7225,11500,250,2,44100,0.0788655368714301,-1.5198960816907936,882.5538456513398,2.119643320137184,0.0067118910105631,(0.00401254199415758-0.07876339513228227j),(5545.2493557913385+13.31811176554731j),(0.9924044671391036-0.1254494003297822j)
7227,11500,250,0,44100,0.163352805069076,1.044639423778572,441.7881020001191,0.2567998393795697,0.0269287271832013,(0.08203802724247686+0.14125827766930396j),(2775.8365113739046+1.6135209776757902j),(0.9980561876607935-0.06290488457935804j)
7401,11750,250,1,44100,0.060296876857911,2.4551801980780623,1325.4218334835434,0.1609873578152826,0.0036565573325428,(-0.0466411207130523+0.0382141232720126j),(8327.870989958828+1.011513401266647j),(0.9822450651179441-0.18772455014541053j)
7407,11750,250,2,44100,0.0868629466729312,-1.5483821231984345,884.564050501226,2.780758415307276,0.0083410898211396,(0.0019468007511726573-0.08684112776524577j),(5557.879845368565+17.472020417874667j),(0.9924619755275006-0.1257454692140758j)
7411,11750,250,0,44100,0.1645320852505247,-2.1256112519418053,442.349003280241,0.3990546398425852,0.0274577002224219,(-0.08667319839943942-0.13985193511745686j),(2779.3607580559446+2.507334249820773j),(0.9980713860175817-0.06298592050740896j)
7488,12000,250,1,44100,0.0605245575020374,-0.7737687954676489,1326.3277543661443,-0.2781653932048048,0.0036273093017372,(0.04329212568934076-0.04229673644757663j),(8333.563058737853-1.747764711550262j),(0.9821593726573334-0.18783957553428005j)
7605,12000,250,2,44100,0.0948504104836366,-1.643378109527934,885.697601466395,1.463757017324629,0.0094804210813937,(-0.0068783688320586-0.09460067870329758j),(5565.0021561378535+9.197056584535124j),(0.9922554490544697-0.12588213094758055j)
7607,12000,250,0,44100,0.1669834934640101,0.9682331190088228,442.729338854731,0.2691628129255628,0.0281514517035303,(0.09463891734289998+0.13757529725066509j),(2781.750476949378+1.691199831413024j),(0.9980495009075302-0.06303883790712363j)
7712,12250,250,1,44100,0.0594753284746031,2.2508692029274724,1326.8820750440443,-1.7854415805440116,0.0033224439651265,(-0.03740104180498348+0.04624366734012146j),(8337.0459582767-11.218260305701632j),(0.9819336411772723-0.18787679229594403j)
7800,12250,250,2,44100,0.0874401408813709,-1.6962341286273264,887.2599183693151,3.6888350973378095,0.0087398775367495,(-0.01093955797484681-0.0867531227603305j),(5574.81848274744+23.17763448420131j),(0.9925420097670505-0.12614297988646275j)
7804,12250,250,0,44100,0.168335390663978,-2.2364060813543225,442.1910864693017,0.5998630589243898,0.0289485051187156,(-0.10395364256914452-0.13240258285471868j),(2778.3685374696943+3.7690507581535284j),(0.9981013585285284-0.06296526598360759j)
7909,12500,250,1,44100,0.055870719573921,-1.0689161469330395,1329.285506188808,-0.9669080253014888,0.0030168727537914,(0.026877989841586528-0.04898072036815399j),(8352.147161532297-6.075262297968341j),(0.9819837623028114-0.18823497662937824j)
8011,12500,250,2,44100,0.1079685733674173,-1.878297573952501,885.1366040182207,0.8274620891511251,0.0120062258767585,(-0.03267971620604802-0.10290407661355089j),(5561.47730521412+5.199097640802474j),(0.9921755560617589-0.1257914166169442j)
8013,12500,250,0,44100,0.1709598818836957,0.8540680785387114,442.3871296698591,0.7252211089491313,0.0299923415508824,(0.11230720931245236+0.12889674918374086j),(2779.6003132270093+4.556698616205668j),(0.998117426142452-0.06299426944918038j)
8100,12750,250,1,44100,0.0542482730502013,1.85133985601798,1330.1582079218824,-1.0680126617925056,0.0028341409540082,(-0.015020151687390588+0.052127441642737256j),(8357.6305082391-6.7105214644564315j),(0.9819462047696587-0.18835436072349596j)
8205,12750,250,2,44100,0.1100438667104576,-1.9931707887463,884.9787509308201,1.6378145360969112,0.0128413946658799,(-0.04510999577909108-0.10037300872943562j),(5560.485485014671+10.290692229089263j),(0.9922929441147318-0.12578362389785577j)
8207,12750,250,0,44100,0.176497737755841,-2.3337691460440637,442.7419518612196,0.2024974602810111,0.031376318120967,(-0.12197285715780169-0.12756987712501786j),(2781.829726806426+1.2723290671788308j),(0.9980399079911055-0.06304003268090401j)
8302,13000,250,1,44100,0.0521076106742919,-1.5510582503800416,1330.0673904983487,-0.1893957182209926,0.0026970409926335,(0.0010284372198219515-0.052097460658543294j),(8357.059885537918-1.190008393968866j),(0.9820715715558574-0.18836523342549658j)
8409,13000,250,2,44100,0.1162878984346848,-2.0979657960768536,885.4181425433447,1.6152528567667002,0.0143283176722383,(-0.05850317618875298-0.10050001839892027j),(5563.246263938584+10.148933017016383j),(0.9922818780863653-0.125845339335727j)
8412,13000,250,0,44100,0.1774977936508965,0.7473439143683366,442.2576554201551,0.3170973771790669,0.0318625659990401,(0.13019405951554905+0.1206439953656954j),(2778.7868025236107+1.992381581236697j),(0.9980605513337886-0.06297219541175574j)
8604,13250,250,1,44100,0.0516123756754811,1.343051704886393,1328.839124908941,1.323979295207058,0.0027929781028013,(0.011653091712992947+0.050279645746520316j),(8349.342465233236+8.31880725465497j),(0.9823163037147613-0.18823395230879297j)
8608,13250,250,2,44100,0.1230273710211644,-2.221675423381096,885.6662075564462,1.288331843853446,0.0158491340773075,(-0.07454056249953771-0.09787460632172043j),(5564.804902384129+8.094827712071558j),(0.9922312121095128-0.12587454658338698j)
8612,13250,250,0,44100,0.1792062645086266,-2.4395038913703506,442.3558872273249,0.2697983823745786,0.0324242476772201,(-0.13682306939855157-0.11573388837974383j),(2779.404011171118+1.6951932320367722j),(0.9980529440321882-0.06298573946254957j)
8812,13500,250,3,44100,0.0324696769956523,-2.396313474742581,1769.8292608613729,0.3750960740630104,0.0010684348698069,(-0.023861920112937772-0.02202018829905339j),(11120.165208060685+2.356798141333453j),(0.9684280364291883-0.2495075715077241j)
8818,13500,250,1,44100,0.0545813038673704,-2.0162684831342963,1328.9956666264654,1.4495697990536278,0.0031377232034714,(-0.02351821084404982-0.04925456822018695j),(8350.326045852747+9.10791566314502j),(0.9823296824819973-0.18825922987854335j)
8820,13500,250,2,44100,0.1070502790214951,-2.2629196899254387,886.3539950515822,3.3531846374020646,0.0129381141958037,(-0.0683166385404319-0.0824172259731904j),(5569.126398668029+21.06868044598496j),(0.9925108179777605-0.12600884310398794j)
8824,13500,250,0,44100,0.1807684692571129,0.6539585245115368,442.3243011300423,0.2936200993280888,0.0330200064776095,(0.1434726661729104+0.10996742035164958j),(2779.2055498687605+1.8448694939908585j),(0.998056614891962-0.06298146172782272j)
8911,13750,250,3,44100,0.0321026141922377,-2.61661877542076,1766.806922145709,-0.7227140516406497,0.0010046012898842,(-0.027779580946481256-0.016089522069146833j),(11101.175293849106-4.540946310560759j),(0.9683839090038024-0.24905157573929573j)
8919,13750,250,2,44100,0.136537807808846,-2.4600130193690872,886.5809193411636,-0.364124113598525,0.0184038158125741,(-0.10603232407934443-0.08602162060539352j),(5570.552206030169-2.287859280552043j),(0.9919812244924824-0.12597419516134017j)
9014,13750,250,1,44100,0.0576149073766715,0.9139054509822518,1329.262868903772,1.364165047630726,0.0034854482388231,(0.03518298731893116+0.045624937866679594j),(8352.004927275564+8.571301783841319j),(0.9823105618242952-0.18829433570778706j)
9019,13750,250,0,44100,0.1825239517633378,-2.536344273571935,442.4102842342498,0.3739192903645232,0.0337608700806348,(-0.15010054356219743-0.10384998695059204j),(2779.745797645783+2.3494041912893895j),(0.9980672617805301-0.06299440912787807j)
9122,14000,250,2,44100,0.1360936268430324,-2.634013756070729,885.9180388430311,-0.3604576010614048,0.01828663723628,(-0.11893546983368508-0.06615005126778926j),(5566.387205023887-2.2648219028502194j),(0.9919936358410406-0.12588057322004276j)
9202,14000,250,1,44100,0.0604018051337264,-2.451098875375031,1329.3471118538546,2.006601722359508,0.0039208996383039,(-0.046565661047472874-0.03847099263892898j),(8352.534241341757+12.60785045929051j),(0.9823982182140176-0.18832336273343184j)
9208,14000,250,0,44100,0.1842945951661207,0.5551637731610686,442.6222202295147,0.2560682659910928,0.0342749259392139,(0.1566161509999482+0.09713845301118276j),(2781.077430777294+1.6089243665101884j),(0.9980486008606679-0.06302348826967444j)
9390,14250,250,1,44100,0.0635967471724055,0.3827083747194892,1325.2607136064166,0.0333931368467156,0.0040493415025616,(0.058995944744133895+0.023749205347926204j),(8326.85864391417+0.2098152667959211j),(0.9822315179628273-0.1876985897584541j)
9394,14250,250,2,44100,0.1340532282302776,-2.7660640276414004,884.7065134008055,0.1434815371089945,0.0180620524650117,(-0.12471157764080497-0.04916594757858706j),(5558.774966166021+0.9015210858147767j),(0.9920865781284034-0.12571836637224218j)
9397,14250,250,0,44100,0.1855100640715561,-2.6409807730466137,441.7565107577556,0.4093229511831307,0.0349186041565504,(-0.162745947219408-0.08903786012416601j),(2775.638017744051+2.571851952765234j),(0.9980781596471062-0.06290175923300212j)
9514,14500,250,1,44100,0.0636749755766474,-2.821867607816967,1326.6989553487765,-0.0404976759463778,0.0040486829353384,(-0.06044804711623313-0.020013398375096424j),(8335.895383297937-0.25445440248120166j),(0.9821826949993184-0.18789788138311014j)
9520,14500,250,2,44100,0.1360035349028208,-2.864986127792739,885.1764641413271,-0.332295566826816,0.018280613814373,(-0.13083372891397138-0.037141578918083736j),(5561.727753753964-2.0878746231271625j),(0.9920109107502413-0.12577626661551494j)
9522,14500,250,0,44100,0.1884980841306809,0.4716822676524875,441.86547897332366,-0.1856665406818792,0.0352985151504147,(0.1679150643022943+0.08565079626771509j),(2776.3226852350576-1.1665772804472447j),(0.9979925779041394-0.06291192135545252j)
9689,14750,250,2,44100,0.1343807153090203,-2.979846857752031,884.9153556232072,-0.5124879995830004,0.0177338074363047,(-0.13262673010694528-0.02164086662089701j),(5560.087160549334-3.2200570690857657j),(0.9919901213896212-0.12573613400172642j)
9691,14750,250,0,44100,0.1875877242859092,-2.7018763993498376,441.8731492234677,-0.1949470167827093,0.0349469053284381,(-0.16974297028899982-0.07985285430236064j),(2776.3708788380645-1.2248882315276117j),(0.9979911895632698-0.06291292880083366j)
9803,14750,250,1,44100,0.0628427904165245,0.190422728274787,1327.5177006389272,0.7340999839762969,0.004053879780968,(0.06170686370513929+0.011894506253333666j),(8341.039711675336+4.612486233320639j),(0.9822691684423948-0.18803320360222545j)
9911,15000,250,1,44100,0.0638675436924869,-3.111481309702652,1327.942177755242,-0.6951783792181261,0.003980100364899,(-0.06383859175175309-0.001922846968620693j),(8343.7067800558-4.367934578172249j),(0.9820577905085717-0.18805430983968938j)
9921,15000,250,0,44100,0.1880321129867707,0.4102682615738938,441.72074025335417,-0.0067654824372452,0.0353475908664296,(0.17242805340531747+0.07499761271615721j),(2775.4132650363654-0.042508779845681084j),(0.9980193133188733-0.06289294402842226j)
10022,15000,250,2,44100,0.1308935506587495,-3.06308844138712,884.2415347201102,0.1144254753871567,0.0172028610235823,(-0.13049041508987183-0.010265143629174254j),(5555.853418951324+0.7189564657196226j),(0.9920907975179846-0.12565212193635633j)
10109,15250,250,1,44100,0.0620984349050118,-0.1387363965103306,1326.7284321856505,-0.4064312916718099,0.003801145488868,(0.06150176412984349-0.008587702054047616j),(8336.080591726288-2.553683120210337j),(0.9821306994748473-0.18789220995484124j)
10115,15250,250,2,44100,0.1334530464444709,3.1413782948187072,884.2976769735661,-0.4063365409552945,0.0175554360286802,(-0.13345304337840835+2.860683081442987e-05j),(5556.206171133351-2.5530877839004824j),(0.9920161860273486-0.12565073445337518j)
10226,15250,250,0,44100,0.1872735588813875,-2.75890795563176,441.6759875148746,0.2788550979921178,0.0354206442867157,(-0.17372721600803084-0.06993025292532218j),(2775.1320752874944+1.7520982545361983j),(0.9980603285932339-0.0628891396324937j)
10317,15500,250,2,44100,0.1323629519142725,3.0610836954354115,883.7755066917174,-0.6959677217180148,0.0170944221028759,(-0.1319342156014491+0.010644895165777019j),(5552.925278490593-4.372894163369882j),(0.9919845957406754-0.12557174953446412j)
10418,15500,250,1,44100,0.0620084210169843,2.861227816344098,1326.540649966085,0.4332030293358352,0.0039047482858475,(-0.05958727428470657+0.017158118205057644j),(8334.900721243364+2.7218949089486073j),(0.9822532236598114-0.18788840883663702j)
10424,15500,250,0,44100,0.1889994901735336,0.3577198179029427,441.6480335278689,0.1907800235568772,0.0359636698305213,(0.17703537629548902+0.06617614997693835j),(2774.956435207063+1.1987062409159466j),(0.9980480549019932-0.06288437547494496j)
10513,15750,250,1,44100,0.0570077069102336,-0.3836118424777086,1327.4621518681306,-1.600176341704811,0.0030721891552121,(0.052864322626071374-0.021336401769036322j),(8340.690688454835-10.054204479096049j),(0.9819440292606586-0.18796290683797134j)
10515,15750,250,2,44100,0.1302455120176902,3.001404381371275,883.7138224875707,-0.5637808705319376,0.0166290873159584,(-0.1289677653270136+0.018199145785081177j),(5552.537705205414-3.5423396821951867j),(0.9920043819649911-0.12556539626865967j)
10520,15750,250,0,44100,0.1903426988287196,-2.8077547243678755,441.44196939511977,-0.1057838033073405,0.0360947166107753,(-0.17983420675267958-0.06236987316834285j),(2773.661696075837-0.6646592386782572j),(0.9980077308078863-0.06285241782037516j)
10702,16000,250,1,44100,0.0549201294219435,2.606290163663022,1326.866697595086,-1.972766082119904,0.0028146574405996,(-0.04723759241598068+0.02801482604737549j),(8336.949338915343-12.39525486167802j),(0.981907846093824-0.1878696268016135j)
10708,16000,250,0,44100,0.1896841283519916,0.3158115040760093,441.6797572992914,-0.0501439306666783,0.0359161384974033,(0.1803032331187691+0.058913603484879805j),(2775.155761541553-0.3150636084091056j),(0.9980135124154771-0.06288672784604939j)
10815,16000,250,2,44100,0.12743962458825,2.9275644569637125,883.1664792161773,0.149548268241557,0.0163273291208659,(-0.12453186839400592+0.0270679084801929j),(5549.098646004611+0.9396394817295027j),(0.992114996627091-0.1255007904798642j)
10902,16250,250,1,44100,0.0511185474573109,-0.6767152248549961,1327.0298338119487,-1.641236021588366,0.0024667061670634,(0.03985375577939228-0.03201224834999731j),(8337.974353996204-10.3121900564579j),(0.9819498605153549-0.18790132452279712j)
10907,16250,250,0,44100,0.1922799671366678,-2.8265737946011247,442.0358111116606,-0.2463537135386982,0.0366503410310448,(-0.1828179730004856-0.059574948678717134j),(2777.3929136239967-1.5478860332754778j),(0.9979824218006883-0.06293559666552295j)
